timestamp,temperature,humidity,dew_point,pressure,wind_speed,wind_direction,station,latitude,longitude
2025-01-01T00:00,8.9,81,5.8,867.5,1.3,164,Shankapark,27.7355,85.3434
2025-01-01T01:00,9.0,78,5.4,866.7,1.5,159,Shankapark,27.7355,85.3434
2025-01-01T02:00,8.6,75,4.4,866.0,2.8,145,Shankapark,27.7355,85.3434
2025-01-01T03:00,8.5,72,3.8,865.4,2.8,145,Shankapark,27.7355,85.3434
2025-01-01T04:00,8.2,73,3.6,865.1,3.8,149,Shankapark,27.7355,85.3434
2025-01-01T05:00,7.9,76,3.9,865.0,3.9,146,Shankapark,27.7355,85.3434
2025-01-01T06:00,5.4,94,4.5,865.1,7.1,144,Shankapark,27.7355,85.3434
2025-01-01T07:00,6.1,93,5.1,866.3,6.8,148,Shankapark,27.7355,85.3434
2025-01-01T08:00,10.1,80,6.8,869.1,5.8,124,Shankapark,27.7355,85.3434
2025-01-01T09:00,13.3,61,5.9,870.8,5.8,86,Shankapark,27.7355,85.3434
2025-01-01T10:00,15.4,55,6.4,870.9,5.9,67,Shankapark,27.7355,85.3434
2025-01-01T11:00,16.9,53,7.3,870.3,4.2,54,Shankapark,27.7355,85.3434
2025-01-01T12:00,17.9,52,7.9,869.4,3.5,28,Shankapark,27.7355,85.3434
2025-01-01T13:00,18.3,52,8.2,868.4,3.3,9,Shankapark,27.7355,85.3434
2025-01-01T14:00,18.5,51,8.3,867.9,3.5,345,Shankapark,27.7355,85.3434
2025-01-01T15:00,17.5,54,8.2,867.7,5.9,320,Shankapark,27.7355,85.3434
2025-01-01T16:00,15.2,67,9.1,867.1,4.5,317,Shankapark,27.7355,85.3434
2025-01-01T17:00,12.6,75,8.3,866.6,2.8,305,Shankapark,27.7355,85.3434
2025-01-01T18:00,11.6,76,7.5,867.1,2.7,312,Shankapark,27.7355,85.3434
2025-01-01T19:00,11.0,75,6.8,867.4,1.1,288,Shankapark,27.7355,85.3434
2025-01-01T20:00,10.3,77,6.4,867.7,0.8,153,Shankapark,27.7355,85.3434
2025-01-01T21:00,9.6,81,6.4,867.4,1.1,162,Shankapark,27.7355,85.3434
2025-01-01T22:00,9.3,82,6.3,867.3,2.4,153,Shankapark,27.7355,85.3434
2025-01-01T23:00,9.3,81,6.2,866.9,3.0,155,Shankapark,27.7355,85.3434
2025-01-02T00:00,9.2,81,6.1,866.2,3.9,156,Shankapark,27.7355,85.3434
2025-01-02T01:00,8.6,84,6.0,865.5,4.6,154,Shankapark,27.7355,85.3434
2025-01-02T02:00,7.7,88,5.8,864.6,5.3,152,Shankapark,27.7355,85.3434
2025-01-02T03:00,7.1,90,5.5,863.7,5.6,153,Shankapark,27.7355,85.3434
2025-01-02T04:00,6.8,90,5.3,863.8,5.2,151,Shankapark,27.7355,85.3434
2025-01-02T05:00,6.7,89,5.1,864.1,5.7,145,Shankapark,27.7355,85.3434
2025-01-02T06:00,4.9,97,4.4,864.5,8.0,140,Shankapark,27.7355,85.3434
2025-01-02T07:00,6.0,93,4.9,865.8,8.0,142,Shankapark,27.7355,85.3434
2025-01-02T08:00,10.3,80,6.9,869.0,5.9,117,Shankapark,27.7355,85.3434
2025-01-02T09:00,13.5,63,6.6,870.9,6.7,92,Shankapark,27.7355,85.3434
2025-01-02T10:00,15.3,57,6.9,871.2,7.3,83,Shankapark,27.7355,85.3434
2025-01-02T11:00,16.9,53,7.4,871.2,6.4,61,Shankapark,27.7355,85.3434
2025-01-02T12:00,17.9,50,7.5,870.3,6.1,50,Shankapark,27.7355,85.3434
2025-01-02T13:00,18.6,49,7.7,869.8,5.1,54,Shankapark,27.7355,85.3434
